generic_name,reasoning,less_determination,binary_determination,less_determination_score,binary_determination_score,issue_with_summaries,
CEFOTAXIME,"Here is a summary of the parts of the drug label that discuss dermatological and cutaneous risks and reactions for Cefotaxime for Injection, USP:
 

 1. **Warnings Section:**
  - **Hypersensitivity Reactions:** The drug label warns that serious hypersensitivity reactions, including dermatological reactions, may occur with cefotaxime. This indicates that the drug itself is associated with these risks.
 

 2. **Adverse Reactions Section:**
  - **Cutaneous Reactions:** The label mentions that isolated cases of toxic epidermal necrolysis, Stevens-Johnson syndrome, and erythema multiforme have been reported with cefotaxime. This indicates that the drug itself has been associated with these severe dermatological reactions.
  - **Acute Generalized Exanthematous Pustulosis (AGEP):** The label also reports cases of AGEP associated with cefotaxime. This indicates that the drug itself is associated with this specific dermatological reaction.
 

 3. **Clinical Trials Experience:**
  - **Hypersensitivity (2.4%):** The label states that rash and pruritus (itching) have been observed in clinical trials. This indicates that the drug itself caused these dermatological reactions.
 

 4. **Post-Marketing Experience:**
  - **General Disorders and Administration Site Conditions:** The label mentions inflammatory reactions at the injection site, including phlebitis/thrombophlebitis. While this is a local reaction, it is related to the administration of the drug itself.
 

 In summary, the drug label for Cefotaxime for Injection, USP, indicates that the drug itself is associated with various dermatological and cutaneous risks and reactions, including serious hypersensitivity reactions, toxic epidermal necrolysis, Stevens-Johnson syndrome, erythema multiforme, AGEP, rash, pruritus, and inflammatory reactions at the injection site.",Most,Yes,1,1,,
METFORMIN HYDROCHLORIDE EXTENDED-RELEASE,"The drug label for Metformin Hydrochloride Extended-Release Tablets does not explicitly discuss dermatological and cutaneous risks or reactions in detail. However, here is a summary of the relevant sections that might indirectly relate to dermatological concerns:
 

 1. **Adverse Reactions (6.2 Postmarketing Experience)**:
  - ""Cholestatic, hepatocellular, and mixed hepatocellular liver injury have been reported with postmarketing use of metformin.""
  - **Summary**: This sentence does not directly mention dermatological reactions but indicates liver injuries, which can sometimes manifest in skin symptoms such as jaundice. The drug itself was associated with these liver injuries.
 

 2. **Patient Information (17 Patient Counseling Information)**:
  - ""Stop taking metformin hydrochloride extended-release tablets and call your doctor right away if you get any of the following symptoms of lactic acidosis: feel very weak and tired, have unusual (not normal) muscle pain, have trouble breathing, have unexplained stomach or intestinal problems with nausea and vomiting, or diarrhea, have unusual sleepiness or sleep longer than usual, feel cold, especially in your arms and legs, feel dizzy or lightheaded, have a slow or irregular heartbeat.""
  - **Summary**: This sentence lists symptoms of lactic acidosis but does not mention any dermatological reactions. The drug itself is associated with lactic acidosis, which can have systemic effects but is not directly linked to cutaneous symptoms in this context.
 

 3. **Patient Information (What are the possible side effects of metformin hydrochloride extended-release tablets?)**:
  - ""Low blood sugar (hypoglycemia). Low blood sugar is a serious, but common, side effect of metformin hydrochloride extended-release tablets. If you take metformin hydrochloride extended-release tablets with another medicine that can cause low blood sugar, such as sulfonylureas or insulin, you have a higher risk of getting low blood sugar. The dose of your sulfonylurea medicine or insulin may need to be lowered while you take metformin hydrochloride extended-release tablets. Signs and symptoms of low blood sugar may include: headache, drowsiness, weakness, irritability, hunger, fast heartbeat, confusion, shaking or feeling jittery, dizziness, sweating.""
  - **Summary**: This sentence mentions sweating as a symptom of hypoglycemia, which can be a dermatological reaction. The drug itself, when combined with other medications, can cause hypoglycemia, which in turn can lead to sweating.
 

 Overall, the drug label does not provide specific details on dermatological and cutaneous risks or reactions directly caused by Metformin Hydrochloride Extended-Release Tablets. The primary focus is on systemic effects and other adverse reactions.",Less,No,1,1,,
MIRVETUXIMAB SORAVTANSINE,"The drug label for ELAHERE (mirvetuximab soravtansine-gynx) does not explicitly mention dermatological and cutaneous risks or reactions in the provided text. The focus of the label is primarily on ocular toxicity, pneumonitis, peripheral neuropathy, and other systemic adverse reactions. Here is a summary of the relevant sections that might indirectly relate to dermatological or cutaneous concerns:
 

 1. **Ocular Disorders (5.1)**:
  - ELAHERE can cause severe ocular adverse reactions, including visual impairment, keratopathy, dry eye, photophobia, eye pain, and uveitis. (The drug itself is associated with these ocular risks.)
 

 2. **Pneumonitis (5.2)**:
  - Severe, life-threatening, or fatal interstitial lung disease (ILD), including pneumonitis, can occur in patients treated with ELAHERE. (The drug itself is associated with this pulmonary risk.)
 

 3. **Peripheral Neuropathy (5.3)**:
  - Peripheral neuropathy occurred in 36% of patients with ovarian cancer treated with ELAHERE across clinical trials. (The drug itself is associated with this neurological risk.)
 

 4. **Adverse Reactions (6.1)**:
  - The most common (≥20%) adverse reactions, including lab abnormalities, were increased aspartate aminotransferase, fatigue, increased alanine aminotransferase, blurred vision, nausea, increased alkaline phosphatase, diarrhea, abdominal pain, keratopathy, peripheral neuropathy, musculoskeletal pain, decreased lymphocytes, decreased platelets, decreased magnesium, decreased hemoglobin, dry eye, constipation, decreased leukocytes, vomiting, decreased albumin, decreased appetite, and decreased neutrophils. (The drug itself is associated with these systemic adverse reactions.)
 

 5. **Clinical Trials Experience (6.1)**:
  - In the pooled safety population, the most common (≥20%) adverse reactions included increased aspartate aminotransferase, fatigue, increased alanine aminotransferase, blurred vision, nausea, increased alkaline phosphatase, diarrhea, abdominal pain, keratopathy, peripheral neuropathy, musculoskeletal pain, decreased lymphocytes, decreased platelets, decreased magnesium, decreased hemoglobin, dry eye, constipation, decreased leukocytes, vomiting, decreased albumin, decreased appetite, and decreased neutrophils. (The drug itself is associated with these systemic adverse reactions.)
 

 6. **Immunogenicity: Anti-Drug Antibody-Associated Adverse Reactions (6.1)**:
  - Infusion reactions (including bronchospasm, erythema, eyelid erythema, flushing, hypersensitivity, periorbital edema, rash, allergic rhinitis, face edema) occurred in 26% of patients with anti-drug antibodies and in 7% who did not develop anti-drug antibodies. (The drug itself is associated with these infusion-related reactions, which include dermatological reactions like erythema and rash.)
 

 In summary, while the drug label for ELAHERE does not specifically highlight dermatological and cutaneous risks as a primary concern, it does mention infusion-related reactions that include erythema and rash. These reactions are associated with the drug, particularly in patients who develop anti-drug antibodies.",Less,Yes,1,1,,
ROSUVASTATIN,"The drug label for EZALLOR SPRINKLE (rosuvastatin) mentions dermatological and cutaneous risks and reactions in the following sections:
 

 1. **Section 6.1 Clinical Trials Experience**:
  - ""Other adverse reactions reported in clinical studies were abdominal pain, dizziness, hypersensitivity (including rash, pruritus, urticaria, and angioedema), and pancreatitis.""
  - **Summary**: The drug itself was associated with hypersensitivity reactions, including rash, pruritus (itching), urticaria (hives), and angioedema (swelling).
 

 2. **Section 6.2 Postmarketing Experience**:
  - ""Skin and Subcutaneous Tissue Disorders: drug reaction with eosinophilia and systemic symptoms (DRESS), lichenoid drug eruption.""
  - **Summary**: The drug itself was associated with drug reaction with eosinophilia and systemic symptoms (DRESS) and lichenoid drug eruption.
 

 3. **Section 17 Patient Counseling Information**:
  - ""Advise patients that EZALLOR SPRINKLE may cause myopathy and rhabdomyolysis. Inform patients that the risk is also increased when taking certain types of medication and they should discuss all medication, both prescription and over the counter, with their healthcare provider. Instruct patients to promptly report any unexplained muscle pain, tenderness or weakness particularly if accompanied by malaise or fever.""
  - **Summary**: This section does not directly discuss dermatological risks but focuses on myopathy and rhabdomyolysis, which are not dermatological conditions.
 

 In summary, the drug label indicates that EZALLOR SPRINKLE (rosuvastatin) is associated with dermatological risks such as rash, pruritus, urticaria, angioedema, drug reaction with eosinophilia and systemic symptoms (DRESS), and lichenoid drug eruption.",Most,Yes,2,1,,"*biggest risk is angioedema, may not be considered derm or cutaneous "
DABRAFENIB,"### Summary of Dermatological and Cutaneous Risks and Reactions for TAFINLAR
 

 1. **New Primary Malignancies, Cutaneous and Non-Cutaneous:**
  - **TAFINLAR Monotherapy (Adult):** 
  - **Cutaneous squamous cell carcinomas (cuSCC):** Occurred in 11% of patients. (Associated with TAFINLAR)
  - **Keratoacanthomas:** Occurred in 4% of patients. (Associated with TAFINLAR)
  - **Basal cell carcinoma:** Occurred in 4% of patients. (Associated with TAFINLAR)
  - **New primary melanoma:** Occurred in 1% of patients. (Associated with TAFINLAR)
  - **TAFINLAR Administered with Trametinib (Adult):**
  - **cuSCC (including keratoacanthomas):** Occurred in 2% of patients. (Associated with TAFINLAR and trametinib)
  - **Basal cell carcinoma:** Occurred in 3% of patients. (Associated with TAFINLAR and trametinib)
  - **New primary melanoma:** Occurred in <1% of patients. (Associated with TAFINLAR and trametinib)
  - **TAFINLAR Administered with Trametinib (Pediatric):**
  - **New primary melanoma:** Occurred in <1% of patients. (Associated with TAFINLAR and trametinib)
  - **Monitoring:** Dermatologic evaluations are recommended prior to initiation, every 2 months during therapy, and for up to 6 months following discontinuation of TAFINLAR. (Associated with TAFINLAR)
 

 2. **Serious Skin Toxicities:**
  - **Severe cutaneous adverse reactions (SCARs):** Including Stevens-Johnson syndrome (SJS) and drug reaction with eosinophilia and systemic symptoms (DRESS), which can be life-threatening or fatal, have been reported during treatment with TAFINLAR administered with trametinib. (Associated with TAFINLAR and trametinib)
  - **TAFINLAR Administered with Trametinib (Adult):**
  - **Other serious skin toxicity:** Occurred in <1% of patients. (Associated with TAFINLAR and trametinib)
  - **TAFINLAR Administered with Trametinib (Pediatric):**
  - **Serious adverse events of skin and subcutaneous tissue disorders:** Occurred in 1.8% of patients. (Associated with TAFINLAR and trametinib)
  - **Monitoring and Management:** Monitor for new or worsening serious skin reactions. Permanently discontinue TAFINLAR for SCARs. For other skin toxicities, withhold TAFINLAR for intolerable or severe skin toxicity. Resume TAFINLAR at a lower dose in patients with improvement or recovery from skin toxicity within 3 weeks. Permanently discontinue TAFINLAR if skin toxicity has not improved within 3 weeks. (Associated with TAFINLAR)
 

 3. **Adverse Reactions in Clinical Trials:**
  - **TAFINLAR as a Single Agent:**
  - **Hyperkeratosis:** Occurred in 37% of patients. (Associated with TAFINLAR)
  - **Alopecia:** Occurred in 22% of patients. (Associated with TAFINLAR)
  - **Palmar-plantar erythrodysesthesia syndrome (PPES):** Occurred in 20% of patients. (Associated with TAFINLAR)
  - **Rash:** Occurred in 17% of patients. (Associated with TAFINLAR)
  - **Papilloma:** Occurred in 27% of patients. (Associated with TAFINLAR)
  - **cuSCC:** Occurred in 7% of patients. (Associated with TAFINLAR)
  - **Photosensitivity:** Observed in less than 10% of patients. (Associated with TAFINLAR)
  - **TAFINLAR with Trametinib:**
  - **Rash:** Occurred in 32% of patients. (Associated with TAFINLAR and trametinib)
  - **Dry skin:** Occurred in 10% of patients. (Associated with TAFINLAR and trametinib)
  - **Panniculitis:** Observed in less than 10% of patients. (Associated with TAFINLAR and trametinib)
  - **Photosensitivity:** Observed in less than 10% of patients. (Associated with TAFINLAR and trametinib)
  - **Adjuvant Treatment of Melanoma:**
  - **Rash:** Occurred in 37% of patients. (Associated with TAFINLAR and trametinib)
  - **NSCLC:**
  - **Rash:** Occurred in 28% of patients. (Associated with TAFINLAR and trametinib)
  - **Advanced BRAF V600E Mutation-Positive Tumors:**
  - **Rash:** Occurred in 40% of patients. (Associated with TAFINLAR and trametinib)
  - **Pediatric Patients with Solid Tumors:**
  - **Rash:** Occurred in 73% of patients. (Associated with TAFINLAR and trametinib)
  - **Dry skin:** Occurred in 48% of patients. (Associated with TAFINLAR and trametinib)
  - **Dermatitis acneiform:** Occurred in 40% of patients. (Associated with TAFINLAR and trametinib)
  - **Pediatric Patients with LGG:**
  - **Rash:** Occurred in 51% of patients. (Associated with TAFINLAR and trametinib)
  - **Dry skin:** Occurred in 26% of patients. (Associated with TAFINLAR and trametinib)
  - **Dermatitis acneiform:** Occurred in 22% of patients. (Associated with TAFINLAR and trametinib)
 

 4. **Postmarketing Experience:**
  - **SCAR (including DRESS and SJS):** Reported during post-approval use of TAFINLAR in combination with trametinib. (Associated with TAFINLAR and trametinib)
 

 ### Patient Counseling Information
 - **Serious Skin Toxicities:** Advise patients that TAFINLAR can cause serious skin toxicities and to contact their healthcare provider for progressive or intolerable rash. Advise patients to contact their healthcare provider immediately if they develop signs and symptoms of a severe skin reaction. (Associated with TAFINLAR)
 

 ### Medication Guide
 - **Risk of New Cancers:** TAFINLAR, when used alone or with trametinib, may cause skin cancers, including cutaneous squamous cell carcinoma (cuSCC), keratoacanthoma, basal cell carcinoma, or melanoma. (Associated with TAFINLAR and trametinib)
 - **Serious Skin Reactions:** TAFINLAR can cause serious skin reactions, including blisters, peeling of the skin, mouth sores, and high fever or flu-like symptoms. (Associated with TAFINLAR)
 

 This summary highlights the dermatological and cutaneous risks and reactions associated with TAFINLAR, both as a monotherapy and in combination with trametinib.",Most,Yes,1,1,,
DULOXETIN HYDROCHLORIDE,"### Summary of Dermatological and Cutaneous Risks and Reactions for Duloxetine Delayed-Release Capsules
 

 1. **Severe Skin Reactions (Section 5.6)**
  - **Summary**: Duloxetine delayed-release capsules may cause severe skin reactions, including erythema multiforme and Stevens-Johnson Syndrome (SJS). The reporting rate of SJS associated with duloxetine use exceeds the general population background incidence rate for this serious skin reaction.
  - **Association**: The drug itself is associated with causing severe skin reactions.
 

 2. **Discontinuation of Treatment (Section 5.7)**
  - **Summary**: Discontinuation symptoms have been systematically evaluated, and during marketing of other SSRIs and SNRIs, there have been spontaneous reports of adverse events, including skin reactions such as rash.
  - **Association**: The drug itself is associated with causing skin reactions upon discontinuation.
 

 3. **Other Adverse Reactions Observed During the Premarketing and Postmarketing Clinical Trial Evaluation (Section 6.10)**
  - **Summary**: Frequent adverse reactions include pruritus. Infrequent reactions include cold sweat, dermatitis contact, erythema, increased tendency to bruise, night sweats, and photosensitivity reaction. Rare reactions include ecchymosis.
  - **Association**: The drug itself is associated with causing these dermatological reactions.
 

 4. **Postmarketing Spontaneous Reports (Section 6.12)**
  - **Summary**: Adverse reactions reported since market introduction that were temporally related to duloxetine therapy include cutaneous vasculitis (sometimes associated with systemic involvement) and rash.
  - **Association**: The drug itself is associated with causing these dermatological reactions.
 

 5. **Patient Counseling Information (Section 17)**
  - **Summary**: Patients should be cautioned that duloxetine delayed-release capsules may cause serious skin reactions that may require stopping its use. This may need to be treated in a hospital and may be life-threatening. Patients should call their doctor right away or get emergency help if they have skin blisters, peeling rash, sores in the mouth, hives, or any other allergic reactions.
  - **Association**: The drug itself is associated with causing these serious skin reactions.
 

 ### Conclusion
 Duloxetine delayed-release capsules are associated with several dermatological and cutaneous risks and reactions, including severe skin reactions like erythema multiforme and Stevens-Johnson Syndrome, pruritus, dermatitis, erythema, photosensitivity, and rash. These reactions can occur during treatment or upon discontinuation of the drug. Patients are advised to seek immediate medical attention if they experience any severe skin reactions.",Most,Yes,1,1,,
BUPIVACAINE HCL COLLAGEN-MATRIX,"### Summary of Dermatological and Cutaneous Risks and Reactions for XARACOLL
 

 1. **Warnings and Precautions (5.2 Methemoglobinemia)**
  - **Sentence:** ""Signs of methemoglobinemia may occur immediately or may be delayed some hours after exposure, and are characterized by a cyanotic skin discoloration and/or abnormal coloration of the blood.""
  - **Summary:** The drug itself is associated with methemoglobinemia, which can cause cyanotic skin discoloration.
 

 2. **Adverse Reactions (6.1 Clinical Trial Experience)**
  - **Sentence:** ""The most common adverse reactions (incidence greater than or equal to 2% and higher than placebo implant) following XARACOLL administration were dysgeusia, headache, scrotal swelling, tremor, pyrexia, vision blurred, and seroma.""
  - **Summary:** The drug itself was associated with scrotal swelling, which is a cutaneous reaction.
  - **Sentence:** ""Common incision site adverse reactions (incidence greater than or equal to 2% and higher in either the XARACOLL or placebo implant groups compared to non-implant comparator treatment groups) were swelling pain, other complication, post-procedural discharge, erythema, dehiscence, and inflammation.""
  - **Summary:** The drug itself was associated with incision site swelling, erythema, and inflammation, which are cutaneous reactions.
 

 3. **Adverse Reactions Reported in Phase 3 Placebo-controlled Trials**
  - **Sentence:** ""The most common adverse reactions (incidence greater than or equal to 2% and higher than placebo implants) following XARACOLL administration were incision site swelling, dysgeusia, headache, tremor, vision blurred, seroma, scrotal swelling, pyrexia, hypoesthesia oral, and post procedural discharge.""
  - **Summary:** The drug itself was associated with incision site swelling and scrotal swelling, which are cutaneous reactions.
 

 4. **Postmarketing Experience (6.2)**
  - **Sentence:** ""Allergic-type reactions have occurred as a result of sensitivity to bupivacaine or to other formulation ingredients. These reactions were characterized by signs such as urticaria, pruritus, erythema, angioneurotic edema (including laryngeal edema), tachycardia, sneezing, nausea, vomiting, dizziness, syncope, excessive sweating, elevated temperature, and severe hypotension.""
  - **Summary:** The drug itself was associated with allergic-type reactions including urticaria, pruritus, and erythema, which are dermatological reactions.
 

 5. **Patient Counseling Information (17)**
  - **Sentence:** ""Assess if the patient has had allergic-type reactions to amide-type local anesthetics or to other formulation ingredients.""
  - **Summary:** The drug itself may cause allergic-type reactions, which can include dermatological reactions.
 

 ### Conclusion
 XARACOLL is associated with several dermatological and cutaneous risks and reactions, including cyanotic skin discoloration due to methemoglobinemia, incision site swelling, erythema, inflammation, scrotal swelling, and allergic-type reactions such as urticaria and pruritus.",Most,Yes,1,1,,
BOSENTAN,"Here is a summary of the parts of the drug label that discuss dermatological and cutaneous risks and reactions for TRACLEER (bosentan):
 

 1. **Hypersensitivity (Section 4.4)**:
  - **Summary**: TRACLEER is contraindicated in patients who are hypersensitive to bosentan or any component of the product. Observed reactions include Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS), anaphylaxis, rash, and angioedema.
  - **Association**: The drug itself is associated with these dermatological reactions.
 

 2. **Warnings and Precautions (Section 5.3)**:
  - **Summary**: Hypersensitivity reactions, including DRESS, anaphylaxis, rash, and angioedema, have been reported.
  - **Association**: The drug itself is associated with these dermatological reactions.
 

 3. **Adverse Reactions (Section 6.2)**:
  - **Summary**: There have been several postmarketing reports of angioedema associated with the use of TRACLEER. The onset of the reported cases occurred within a range of 8 hours to 21 days after starting therapy. Some patients were treated with an antihistamine and their signs of angioedema resolved without discontinuing TRACLEER.
  - **Association**: The drug itself is associated with angioedema.
 

 4. **Postmarketing Experience (Section 6.2)**:
  - **Summary**: The following additional adverse reactions have been reported during the postapproval use of TRACLEER: Hypersensitivity, DRESS, and anaphylaxis.
  - **Association**: The drug itself is associated with these dermatological reactions.
 

 5. **Patient Counseling Information (Section 17)**:
  - **Summary**: Instruct patients that the risks associated with TRACLEER include hypersensitivity reactions such as rash.
  - **Association**: The drug itself is associated with hypersensitivity reactions, including rash.
 

 In summary, TRACLEER (bosentan) is associated with several dermatological and cutaneous risks, including hypersensitivity reactions, DRESS, anaphylaxis, rash, and angioedema. These reactions have been observed both in clinical settings and postmarketing reports.",Most,Yes,1,1,,
INSULIN LISPRO-AABC,"Sure, here is a summary of the parts of the drug label that discuss dermatological and cutaneous risks and reactions associated with LYUMJEV:
 

 1. **Lipodystrophy and Localized Cutaneous Amyloidosis**:
  - **Risk**: LYUMJEV can cause lipodystrophy (pits in the skin or thickened skin) and localized cutaneous amyloidosis (skin with lumps) at the injection sites.
  - **Recommendation**: Rotate injection sites within the same region to reduce the risk of these conditions. Do not inject into areas of lipodystrophy or localized cutaneous amyloidosis.
 

 2. **Injection/Infusion Site Reactions**:
  - **Risk**: LYUMJEV can cause injection or infusion site reactions, including rash, redness, inflammation, pain, bruising, or itching at the site of injection or infusion.
  - **Specific Ingredients**: LYUMJEV contains treprostinil sodium and sodium citrate dihydrate, which have been associated with infusion and injection site reactions in other non-insulin products.
 

 3. **Clinical Trials Experience**:
  - **Adult Patients with Type 1 Diabetes**: In clinical trials, infusion site reactions occurred in 19.1% of patients, and infusion site pain occurred in 15.8% of patients using LYUMJEV.
  - **Pediatric Patients with Type 1 Diabetes**: Injection site-related reactions occurred in 6.2% of pediatric patients treated with LYUMJEV.
 

 4. **Postmarketing Experience**:
  - **Risk**: Localized cutaneous amyloidosis at the injection site has occurred with insulin use, including LYUMJEV. Hyperglycemia has been reported with repeated insulin injections into areas of localized cutaneous amyloidosis; hypoglycemia has been reported with a sudden change to an unaffected injection site.
 

 5. **Patient Counseling Information**:
  - **Advice**: Patients should be informed about the risk of lipodystrophy and localized cutaneous amyloidosis and advised to rotate injection sites within the chosen area to reduce these risks. They should also be instructed not to inject into areas where the skin has pits, is thickened, or has lumps.
 

 In summary, LYUMJEV itself is associated with or causes dermatological risks such as lipodystrophy, localized cutaneous amyloidosis, and injection/infusion site reactions. The drug label provides recommendations to mitigate these risks, such as rotating injection sites and avoiding injection into affected areas.",Most,Yes,1,1,,
ROSUVASTATIN CALCIUM; ROSUVASTATIN CALCIUN,"Here is a summary of the parts of the drug label that discuss dermatological and cutaneous risks and reactions for rosuvastatin calcium:
 

 1. **Hypersensitivity Reactions**:
  - **Sentence**: ""Hypersensitivity reactions including rash, pruritus, urticaria, and angioedema have been reported with rosuvastatin.""
  - **Summary**: The drug itself has been associated with hypersensitivity reactions, including rash, pruritus (itching), urticaria (hives), and angioedema (swelling).
 

 2. **Adverse Reactions in Clinical Studies**:
  - **Sentence**: ""Other adverse reactions reported in clinical studies were abdominal pain, dizziness, hypersensitivity (including rash, pruritus, urticaria, and angioedema) and pancreatitis.""
  - **Summary**: The drug itself was associated with hypersensitivity reactions, including rash, pruritus, urticaria, and angioedema, as reported in clinical studies.
 

 3. **Postmarketing Experience**:
  - **Sentence**: ""The following adverse reactions have been identified during postapproval use of rosuvastatin: arthralgia, fatal and non-fatal hepatic failure, hepatitis, jaundice, thrombocytopenia, depression, sleep disorders (including insomnia and nightmares), peripheral neuropathy, interstitial lung disease, and gynecomastia.""
  - **Summary**: The drug itself was associated with various adverse reactions, but this sentence does not specifically mention dermatological reactions.
  - **Sentence**: ""There have been rare postmarketing reports of cognitive impairment (e.g., memory loss, forgetfulness, amnesia, memory impairment, confusion) associated with statin use.""
  - **Summary**: This sentence does not mention dermatological reactions.
  - **Sentence**: ""There have been rare reports of immune-mediated necrotizing myopathy associated with statin use.""
  - **Summary**: This sentence does not mention dermatological reactions.
 

 4. **Risk of Allergic Reactions due to Tartrazine**:
  - **Sentence**: ""Rosuvastatin calcium tablets, 5 mg contains FD&C Yellow No. 5 (tartrazine) which may cause allergic-type reactions (including bronchial asthma) in certain susceptible persons.""
  - **Summary**: The drug itself contains tartrazine, which may cause allergic-type reactions, but this sentence does not specifically mention dermatological reactions.
 

 In summary, the drug label indicates that rosuvastatin calcium is associated with dermatological risks and reactions, including rash, pruritus, urticaria, and angioedema, as part of hypersensitivity reactions. These reactions were reported both in clinical studies and postmarketing experience.",Less,Yes,1,1,,"**this should be the same label as #32, the other rosuvastatin"
FERRIC PYROPHOSPHATE; FERRIC PYROPHOSPHATE CITRATE,"The drug label for Triferic mentions dermatological and cutaneous risks and reactions in the following sections:
 

 1. **Warnings and Precautions (5.1 Hypersensitivity Reactions)**
  - **Summary**: Serious hypersensitivity reactions, including anaphylactic-type reactions, have been reported in patients receiving parenteral iron products. These reactions can include symptoms such as rash and itching.
  - **Association**: The drug itself (Triferic) is associated with these hypersensitivity reactions, which can manifest as dermatological symptoms like rash and itching.
 

 2. **Adverse Reactions (6.1 Clinical Trials Experience)**
  - **Summary**: Hypersensitivity reactions were reported in 1 (0.3%) of 292 patients receiving Triferic in two randomized clinical trials.
  - **Association**: The drug itself (Triferic) caused hypersensitivity reactions, which may include dermatological symptoms.
 

 3. **Patient Counseling Information (17)**
  - **Summary**: Patients should be advised to report any signs and symptoms of hypersensitivity that may develop during and after the dialysis session, such as rash and itching.
  - **Association**: The drug itself (Triferic) is associated with hypersensitivity reactions, which can include dermatological symptoms like rash and itching.
 

 In summary, Triferic is associated with dermatological risks primarily through hypersensitivity reactions, which can manifest as rash and itching. These reactions have been observed in clinical trials and patients are advised to report such symptoms.",Less,Yes,1,1,,
ATRACURIUM BESYLATE,"Here is a summary of the parts of the drug label that discuss dermatological and cutaneous risks and reactions for Atracurium Besylate Injection USP:
 

 1. **Adverse Reactions (Observed in Controlled Clinical Studies)**
  - **Skin Flush**: The drug was associated with skin flush in 5.0% of patients overall, with higher incidences at higher doses (1.0% at 0.00-0.30 mg/kg, 8.7% at 0.31-0.50 mg/kg, and 29.2% at ≥0.60 mg/kg).
  - **Erythema**: The drug was associated with erythema in 0.6% of patients overall, with similar incidences across different doses (0.6% at 0.00-0.30 mg/kg, 0.5% at 0.31-0.50 mg/kg, and 0% at ≥0.60 mg/kg).
  - **Itching**: The drug was associated with itching in 0.2% of patients overall, with incidences of 0.4% at 0.00-0.30 mg/kg and 0% at higher doses.
  - **Hives**: The drug was associated with hives in 0.1% of patients overall, with incidences of 0.2% at 0.00-0.30 mg/kg and 0% at higher doses.
 

 2. **Adverse Reactions (Observed in Clinical Practice)**
  - **Rash**: The drug was associated with rash, but the incidence rate is not specified.
  - **Urticaria**: The drug was associated with urticaria, but the incidence rate is not specified.
  - **Reaction at Injection Site**: The drug was associated with reactions at the injection site, but the incidence rate is not specified.
 

 3. **Warnings**
  - **Anaphylaxis**: The drug has been associated with severe anaphylactic reactions, which can include dermatological symptoms such as rash and urticaria.
 

 In summary, Atracurium Besylate Injection USP has been associated with several dermatological and cutaneous reactions, including skin flush, erythema, itching, hives, rash, urticaria, and reactions at the injection site. These reactions were observed in both controlled clinical studies and clinical practice. Additionally, severe anaphylactic reactions, which can include dermatological symptoms, have been reported.",Less,Yes,1,1,,
BENAZEPRIL HYDROCHLORIDE,"### Summary of Dermatological and Cutaneous Risks and Reactions for Lotensin (Benazepril Hydrochloride)
 

 1. **Adverse Reactions (Section 6)**
  - **Dermatologic Reactions:**
  - **Stevens-Johnson Syndrome:** The drug was associated with this severe skin reaction.
  - **Pemphigus:** The drug was associated with this autoimmune blistering disorder.
  - **Apparent Hypersensitivity Reactions:** The drug was associated with dermatitis, pruritus (itching), or rash.
  - **Photosensitivity:** The drug was associated with increased sensitivity to sunlight.
  - **Flushing:** The drug was associated with this reaction, which involves redness of the skin.
 

 2. **Warnings and Precautions (Section 5)**
  - **Angioedema and Anaphylactoid Reactions (Section 5.2):**
  - **Angioedema:** The drug can cause angioedema, which may involve swelling of the face, extremities, lips, tongue, glottis, and/or larynx. This reaction can be severe and potentially fatal.
 

 3. **Patient Counseling Information (Section 17)**
  - **Angioedema:** Patients are advised to report any signs or symptoms suggesting angioedema (such as swelling of the face, eyes, lips, or tongue, or difficulty in breathing) immediately and to discontinue the drug until consulting with the prescribing physician. This indicates that the drug can cause angioedema.
 

 ### Summary
 - **Stevens-Johnson Syndrome, Pemphigus, Hypersensitivity Reactions (dermatitis, pruritus, rash), Photosensitivity, and Flushing:** These dermatological reactions are associated with the use of Lotensin.
 - **Angioedema:** This severe cutaneous reaction is caused by Lotensin and can be life-threatening, requiring immediate medical attention.",Most,Yes,1,1,,
